date,avgTemp
2019-08-06,75.2
2019-08-07,72.32
2019-08-08,71.24000000000001
2019-08-09,71.06
2019-08-10,71.6
2019-08-11,72.14
2019-08-12,70.34
2019-08-13,72.68
2019-08-14,71.96000000000001
2019-08-15,71.96000000000001
2019-08-16,69.62
2019-08-17,70.16
2019-08-18,71.42
2019-08-19,72.14
2019-08-20,72.68
2019-08-21,74.66
2019-08-22,73.94
2019-08-23,71.24000000000001
2019-08-24,75.02
2019-08-25,77.18
2019-08-26,78.80000000000001
2019-08-27,76.1
2019-08-28,74.48
2019-08-29,75.92
2019-08-30,78.08000000000001
2019-08-31,76.82
2019-09-01,74.30000000000001
2019-09-02,76.28
2019-09-03,80.78
2019-09-04,82.22
2019-09-05,81.32
2019-09-06,80.96000000000001
2019-09-07,78.62
2019-09-08,73.22
2019-09-09,73.03999999999999
2019-09-10,72.14
2019-09-11,72.14
2019-09-12,74.48
2019-09-13,77.53999999999999
2019-09-14,78.08000000000001
2019-09-15,76.46000000000001
2019-09-16,73.22
2019-09-17,73.03999999999999
2019-09-18,72.14
2019-09-19,71.96000000000001
2019-09-20,71.96000000000001
2019-09-21,73.22
2019-09-22,75.92
2019-09-23,73.22
2019-09-24,72.86
2019-09-25,74.12
2019-09-26,72.68
2019-09-27,72.68
2019-09-28,70.52
2019-09-29,68.18
2019-09-30,66.2
2019-10-01,66.2
2019-10-02,68.18
2019-10-03,68.18
2019-10-04,66.74000000000001
2019-10-05,69.25999999999999
2019-10-06,70.88
2019-10-07,71.78
2019-10-08,68.9
2019-10-09,67.64
2019-10-10,69.25999999999999
2019-10-11,73.94
2019-10-12,72.32
2019-10-13,66.92
2019-10-14,66.56
2019-10-15,68.18
2019-10-16,70.88
2019-10-17,69.08000000000001
2019-10-18,68.53999999999999
2019-10-19,67.46000000000001
2019-10-20,69.62
2019-10-21,76.82
2019-10-22,77.72
2019-10-23,74.84
2019-10-24,76.64
2019-10-25,83.12
2019-10-26,73.94
2019-10-27,68.18
2019-10-28,65.66
2019-10-29,63.31999999999999
2019-10-30,64.22
2019-10-31,64.75999999999999
2019-11-01,66.02
2019-11-02,64.58000000000001
2019-11-03,63.31999999999999
2019-11-04,64.75999999999999
2019-11-05,63.5
2019-11-06,61.519999999999996
2019-11-07,63.14
2019-11-08,65.66
2019-11-09,69.62
2019-11-10,64.58000000000001
2019-11-11,63.14
2019-11-12,62.78
2019-11-13,61.519999999999996
2019-11-14,60.8
2019-11-15,60.980000000000004
2019-11-16,60.980000000000004
2019-11-17,67.46000000000001
2019-11-18,72.14
2019-11-19,68.18
2019-11-20,60.26
2019-11-21,56.120000000000005
2019-11-22,58.64
2019-11-23,62.24
2019-11-24,62.42
2019-11-25,57.74
2019-11-26,58.28
2019-11-27,56.480000000000004
2019-11-28,50.540000000000006
2019-11-29,47.480000000000004
2019-11-30,50.36
2019-12-01,54.86
2019-12-02,56.66
2019-12-03,57.2
2019-12-04,58.64
2019-12-05,57.019999999999996
2019-12-06,58.64
2019-12-07,61.16
2019-12-08,61.519999999999996
2019-12-09,57.379999999999995
2019-12-10,56.84
2019-12-11,55.94
2019-12-12,57.92
2019-12-13,57.379999999999995
2019-12-14,59.540000000000006
2019-12-15,57.019999999999996
2019-12-16,54.68
2019-12-17,58.64
2019-12-18,53.24
2019-12-19,51.980000000000004
2019-12-20,56.66
2019-12-21,58.82
2019-12-22,56.84
2019-12-23,54.86
2019-12-24,51.44
2019-12-25,53.24
2019-12-26,50.72
2019-12-27,49.1
2019-12-28,50.900000000000006
2019-12-29,51.26
2019-12-30,54.68
2019-12-31,58.46
